0 0 0
1 1 0
2 1.41633 0.00396935
3 1.73937 0.00560028
4 2.01172 0.00667377
5 2.25286 0.00771144
6 2.45906 0.00883382
7 2.64394 0.0093511
8 2.83048 0.00949713
9 3.00073 0.0108698
10 3.16907 0.0113978
11 3.32452 0.0136002
12 3.47661 0.0148138
13 3.61796 0.0159947
14 3.75617 0.0168653
15 3.88688 0.0182123
16 4.01988 0.0180028
17 4.15177 0.0183551
18 4.27507 0.01841
19 4.39217 0.0193269
20 4.50284 0.0199509
21 4.61151 0.0211405
22 4.71058 0.0196285
23 4.80853 0.0195861
24 4.91967 0.0200789
25 5.01236 0.0204371
26 5.11687 0.0198407
27 5.20369 0.0198873
28 5.30311 0.0190372
29 5.39329 0.0189152
30 5.49107 0.0177732
31 5.58158 0.0184106
32 5.66274 0.0191643
33 5.75606 0.0205869
34 5.84404 0.0210844
35 5.92714 0.0210921
36 6.01388 0.0207506
37 6.09385 0.0215699
38 6.17872 0.0220503
39 6.26404 0.0221188
40 6.34516 0.0233658
41 6.42758 0.0228077
42 6.50195 0.0222674
43 6.57369 0.0230783
44 6.65112 0.0235496
45 6.72692 0.0238237
46 6.80425 0.0234237
47 6.87225 0.0232348
48 6.94642 0.0232608
49 7.02228 0.024134
50 7.09216 0.0238117
51 7.15804 0.0227398
52 7.22837 0.0232763
53 7.29503 0.0231475
54 7.36868 0.0230096
55 7.42628 0.0222374
56 7.49232 0.0231415
57 7.56353 0.0243912
58 7.62881 0.0245269
59 7.69897 0.0248269
60 7.75932 0.0250544
61 7.82702 0.0251157
62 7.88585 0.0250768
63 7.94646 0.0255375
64 8.00474 0.0267586
65 8.06556 0.028002
66 8.13655 0.0283451
67 8.20011 0.0287691
68 8.26767 0.0290313
69 8.32999 0.0293857
70 8.38725 0.0299444
71 8.44747 0.0296719
72 8.50375 0.0291942
73 8.56238 0.03027
74 8.63221 0.0313658
75 8.68617 0.0323577
76 8.75201 0.0333281
77 8.80665 0.0329301
78 8.8596 0.032333
79 8.91428 0.032409
80 8.97396 0.0331818
81 9.0279 0.0337304
82 9.09238 0.0342423
83 9.15573 0.0350288
84 9.21085 0.0354503
85 9.25838 0.0354007
86 9.30894 0.0351042
87 9.37056 0.0346241
88 9.42089 0.0346162
89 9.47765 0.0337299
90 9.53057 0.0336098
91 9.58172 0.0337033
92 9.62927 0.0338105
93 9.68113 0.033644
94 9.72754 0.0337305
95 9.77839 0.0340551
96 9.8217 0.0329835
97 9.87264 0.0337832
98 9.92183 0.0342347
99 9.97305 0.0339754
100 10.013 0.0343952
