0 1.48939 0
1 1.47227 0.0171202
2 1.47994 0.0125112
3 1.48622 0.0108503
4 1.48818 0.00863065
5 1.49211 0.00806845
6 1.4974 0.00862762
7 1.50927 0.014029
8 1.5038 0.0135287
9 1.50257 0.0121623
10 1.49742 0.0121478
11 1.49528 0.0112948
12 1.4948 0.0104009
13 1.49126 0.0102586
14 1.49104 0.00955285
15 1.48722 0.00971799
16 1.48827 0.00918871
17 1.48739 0.0087075
18 1.48986 0.00859822
19 1.49065 0.00819589
20 1.49126 0.00781923
21 1.48952 0.00765573
22 1.48801 0.00746973
23 1.49016 0.00746736
24 1.4885 0.00735212
25 1.48836 0.00706496
26 1.48854 0.00680046
27 1.48995 0.00670348
28 1.49001 0.00646853
29 1.49107 0.00633727
30 1.48979 0.00626126
31 1.49006 0.00606856
32 1.48818 0.00617577
33 1.48984 0.00621703
34 1.49173 0.00632584
35 1.49247 0.00619214
36 1.49128 0.00613838
37 1.49321 0.00627682
38 1.49335 0.00611555
39 1.49572 0.00641213
40 1.49604 0.0062621
41 1.49527 0.00615906
42 1.49561 0.00602334
43 1.49598 0.00589675
44 1.49509 0.00583226
45 1.4955 0.00571853
46 1.49588 0.00560837
47 1.49863 0.0061411
48 1.49783 0.00606753
49 1.497 0.00600236
50 1.49636 0.00591817
51 1.49533 0.00589435
52 1.49585 0.00580566
53 1.49714 0.00584167
54 1.49647 0.00577414
55 1.49725 0.00572364
56 1.49614 0.00573064
57 1.49554 0.0056625
58 1.4958 0.00557185
59 1.49472 0.00558465
60 1.49412 0.00552524
61 1.49387 0.00544084
62 1.49439 0.00537904
63 1.49393 0.00531473
64 1.49461 0.00527708
65 1.49365 0.00528536
66 1.49337 0.00521325
67 1.49366 0.00514423
68 1.49441 0.00512322
69 1.49429 0.00505093
70 1.49477 0.00500284
71 1.49548 0.00498366
72 1.49476 0.00496766
73 1.49484 0.00490076
74 1.49496 0.00483635
75 1.49606 0.00489914
76 1.49655 0.00485916
77 1.49635 0.00480056
78 1.49653 0.00474306
79 1.49755 0.00479151
80 1.49693 0.00477205
81 1.49711 0.0047171
82 1.49692 0.00466415
83 1.49761 0.00466111
84 1.49719 0.00462582
85 1.49749 0.00458177
86 1.49684 0.00457457
87 1.4967 0.0045245
88 1.49647 0.00447971
89 1.4961 0.00444482
90 1.49576 0.0044086
91 1.49601 0.00436728
92 1.49596 0.00432027
93 1.49648 0.00430534
94 1.49668 0.00426429
95 1.49696 0.00422932
96 1.49641 0.00422257
97 1.4961 0.00419048
98 1.49615 0.00414828
99 1.49648 0.00411966
