1 1.57454 1.57454 0
2 1.41268 1.49361 0.0572273
3 1.40245 1.46322 0.0455086
4 1.39555 1.4463 0.0371435
5 1.53024 1.46309 0.033293
6 1.44138 1.45947 0.0279402
7 1.63819 1.485 0.0336486
8 1.33933 1.46679 0.0340147
9 1.41805 1.46138 0.0306635
10 1.61774 1.47701 0.0313313
11 1.52273 1.48117 0.0287573
12 1.62877 1.49347 0.0288719
13 1.50708 1.49452 0.0266699
14 1.40009 1.48777 0.0256035
15 1.2131 1.46946 0.0297321
16 1.43885 1.46755 0.0279354
17 1.22999 1.45357 0.0295814
18 1.32955 1.44668 0.0287292
19 1.60639 1.45509 0.0284202
20 1.32359 1.44851 0.0277492
21 1.24152 1.43866 0.0281241
22 1.47252 1.4402 0.0268878
23 1.46682 1.44135 0.0257437
24 1.25214 1.43347 0.02585
25 1.61304 1.44065 0.0257946
26 1.47443 1.44195 0.0248352
27 1.33565 1.43801 0.0242254
28 1.47701 1.43941 0.0234002
29 1.56638 1.44379 0.0229993
30 1.46089 1.44436 0.0222397
31 1.35617 1.44151 0.0217035
32 1.3583 1.43891 0.0211805
33 1.33961 1.4359 0.0207513
34 1.40112 1.43488 0.0201661
35 1.31557 1.43147 0.019876
36 1.45637 1.43216 0.0193359
37 1.50576 1.43415 0.0189154
38 1.50106 1.43591 0.0184994
39 1.51718 1.438 0.018142
40 1.41798 1.4375 0.0176953
41 1.23097 1.43246 0.0179664
42 1.41869 1.43213 0.0175416
43 1.29613 1.42897 0.0174165
44 1.29121 1.42584 0.0172998
45 1.49698 1.42742 0.0169875
46 1.32671 1.42523 0.0167586
47 1.29125 1.42238 0.0166428
48 1.447 1.42289 0.0163039
49 1.48205 1.4241 0.0160158
50 1.39488 1.42351 0.0157062
51 1.51733 1.42535 0.0155056
52 1.44032 1.42564 0.0152101
53 1.17035 1.42082 0.0156673
54 1.40973 1.42062 0.0153785
55 1.44673 1.42109 0.0151062
56 1.50166 1.42253 0.0149048
57 1.5176 1.4242 0.0147363
58 1.49315 1.42539 0.0145301
59 1.5572 1.42762 0.0144546
60 1.40831 1.4273 0.0142172
61 1.42693 1.4273 0.0139842
62 1.27149 1.42478 0.0139826
63 1.3209 1.42313 0.0138575
64 1.40378 1.42283 0.0136443
65 1.39782 1.42245 0.0134398
66 1.35814 1.42147 0.0132715
67 1.27067 1.41922 0.0132629
68 1.41378 1.41914 0.0130681
69 1.43555 1.41938 0.0128808
70 1.25477 1.41703 0.0129097
71 1.3535 1.41613 0.0127588
72 1.46284 1.41678 0.0125981
73 1.32392 1.41551 0.0124896
74 1.43489 1.41577 0.0123235
75 1.41971 1.41582 0.0121593
76 1.38866 1.41547 0.0120046
77 1.48854 1.41642 0.0118862
78 1.52173 1.41777 0.0118102
79 1.38695 1.41738 0.0116671
80 1.30359 1.41595 0.0116077
81 1.28834 1.41438 0.0115708
82 1.33657 1.41343 0.0114685
83 1.35935 1.41278 0.0113489
84 1.51045 1.41394 0.0112732
85 1.23494 1.41183 0.0113355
86 1.4386 1.41215 0.011208
87 1.38461 1.41183 0.0110836
88 1.39755 1.41167 0.0109589
89 1.51949 1.41288 0.0109025
90 1.31736 1.41182 0.0108329
91 1.34858 1.41112 0.0107361
92 1.3903 1.4109 0.0106218
93 1.40874 1.41087 0.0105076
94 1.42488 1.41102 0.0103969
95 1.30502 1.40991 0.0103471
96 1.42073 1.41002 0.01024
97 1.3518 1.40942 0.010152
98 1.38885 1.40921 0.0100506
99 1.43959 1.40952 0.00995372
100 1.33516 1.40877 0.00988192
101 1.38844 1.40857 0.00978613
102 1.4281 1.40876 0.00969206
103 1.49605 1.40961 0.00963494
104 1.52425 1.41071 0.00960515
105 1.48147 1.41139 0.00953728
106 1.37063 1.411 0.00945505
107 1.32793 1.41022 0.0093985
108 1.25483 1.40879 0.00942098
109 1.45256 1.40919 0.0093431
110 1.41423 1.40923 0.00925828
111 1.23632 1.40768 0.00930501
112 1.21374 1.40594 0.00938166
113 1.4659 1.40647 0.00931363
114 1.3271 1.40578 0.00925792
115 1.38408 1.40559 0.00917934
