0 5.03976 0
1 5.04254 0.00277483
2 5.06765 0.0251634
3 5.06425 0.0181152
4 5.02879 0.0381347
5 5.02889 0.031137
6 5.00476 0.0357016
7 5.01123 0.0315883
8 5.00437 0.0286911
9 5.01089 0.0264772
10 5.00662 0.0243263
11 5.01327 0.0231804
12 5.0059 0.0225621
13 5.00646 0.020896
14 5.00532 0.019486
15 5.00593 0.0182377
16 4.99677 0.0194284
17 5.00346 0.0195018
18 5.00123 0.0185814
19 4.99998 0.0176725
20 4.9982 0.0169033
21 5.00661 0.0181775
22 5.00477 0.0174661
23 5.01077 0.0177647
24 5.01704 0.0181586
25 5.01703 0.0174462
26 5.01716 0.0167882
27 5.01272 0.0167757
28 5.01057 0.0163281
29 5.01222 0.0158606
30 5.00675 0.0162889
31 5.00542 0.0158269
32 5.00172 0.0157801
33 4.99993 0.0154137
34 4.99844 0.0150404
35 4.99875 0.0146199
36 4.99836 0.0142246
37 5.00438 0.0150993
38 5.007 0.0149373
39 5.00146 0.015575
40 5.00404 0.0154078
41 5.00759 0.0154486
42 5.00799 0.0150904
43 5.0088 0.014766
44 5.00635 0.0146409
45 5.009 0.014562
46 5.00453 0.0149351
47 5.00611 0.0147061
48 5.00757 0.0144763
49 5.0092 0.0142778
50 5.00601 0.014355
51 5.00462 0.0141446
52 5.00785 0.014247
53 5.00671 0.014027
54 5.00647 0.0137717
55 5.00219 0.0141841
56 5.00225 0.0139331
57 5.00085 0.0137616
58 5.00103 0.0135274
59 5.00011 0.0133313
60 5.00312 0.0134513
61 5.0045 0.0133045
62 5.00215 0.0133011
63 5.00004 0.0132608
64 4.99739 0.0133207
65 4.99463 0.0134052
66 4.99433 0.013207
67 4.99375 0.0130245
68 4.99283 0.0128672
69 4.99061 0.0128755
70 4.99216 0.0127877
71 4.9939 0.0127286
72 4.99418 0.012556
73 4.9928 0.0124613
74 4.99248 0.0122981
75 4.99254 0.0121353
76 4.9934 0.0120073
77 4.99521 0.0119902
78 4.99602 0.0118648
79 4.99799 0.0118807
80 4.99771 0.0117366
81 4.99554 0.011793
82 4.99692 0.011731
83 4.9965 0.0115979
84 4.99671 0.0114626
85 4.99697 0.0113313
86 4.99707 0.0112008
87 4.99651 0.0110869
88 4.99692 0.0109694
89 4.99704 0.0108475
90 4.99556 0.0108296
91 4.99451 0.0107621
92 4.99557 0.0106984
93 4.99635 0.010612
94 4.99593 0.0105078
95 4.99605 0.0103985
96 4.99632 0.0102941
97 4.99627 0.0101886
98 4.99734 0.0101417
99 4.9973 0.0100399
