0 0 0 0
0.0230664 0 0 0
0.0461329 0 0 0
0.0691993 0 0 0
0.0922657 0 0 0
0.115332 0 0 0
0.138399 0 0 0
0.161465 0 0 0
0.184531 0 0 0
0.207598 0 0 0
0.230664 0 0 0
0.253731 0 0 0
0.276797 0 0 0
0.299864 0 0 0
0.32293 0 0 0
0.345996 0 0 0
0.369063 0 0 0
0.392129 0 0 0
0.415196 0 0 0
0.438262 0 0 0
0.461329 0 0 0
0.484395 0 0 0
0.507461 0 0 0
0.530528 0 0 0
0.553594 0 0 0
0.576661 0 0 0
0.599727 0 0 0
0.622794 0 0 0
0.64586 0 0 0
0.668926 0 0 0
0.691993 0 0 0
0.715059 0 0 0
0.738126 0 0 0
0.761192 0 0 0
0.784259 0 0 0
0.807325 0 0 0
0.830391 0 0 0
0.853458 0 0 0
0.876524 0 6.62764e-05 3.46893e-05
0.899591 0.00279837 0.00346298 0.000262207
0.922657 0.0572307 0.0475015 0.00105983
0.945724 0.334007 0.290878 0.00296418
0.96879 1.00135 1.00305 0.0056391
0.991856 2.13724 2.23288 0.00742657
1.01492 3.65017 3.61868 0.00655817
1.03799 4.56394 4.62184 0.00741622
1.06106 4.92052 4.89547 0.0100688
1.08412 4.54427 4.50845 0.0105115
1.10719 3.80891 3.66912 0.00941509
1.13026 2.65334 2.69639 0.00622114
1.15332 1.76944 1.82168 0.00454652
1.17639 1.09146 1.12911 0.00458247
1.19945 0.67682 0.651672 0.0035463
1.22252 0.339035 0.347165 0.003086
1.24559 0.170153 0.177763 0.00229835
1.26865 0.0836328 0.0854614 0.00142086
1.29172 0.042401 0.0471745 0.00105707
1.31479 0.04292 0.0393708 0.000980366
1.33785 0.069215 0.0576685 0.00120004
1.36092 0.0998995 0.102431 0.00141215
1.38399 0.168198 0.183258 0.00191825
1.40705 0.282544 0.298804 0.0021598
1.43012 0.397647 0.451088 0.00203501
1.45319 0.62426 0.628193 0.00195362
1.47625 0.802365 0.801971 0.00269779
1.49932 0.931475 0.931269 0.00349162
1.52238 1.03721 0.97213 0.00372375
1.54545 0.954719 0.934328 0.00353417
1.56852 0.838414 0.811994 0.00257242
1.59158 0.664857 0.641736 0.00204006
1.61465 0.473726 0.462837 0.00168138
1.63772 0.302348 0.316376 0.00201299
1.66078 0.206011 0.215429 0.00195297
1.68385 0.17943 0.187441 0.00231697
1.70692 0.228927 0.251318 0.0028482
1.72998 0.409229 0.430135 0.00349669
1.75305 0.75598 0.74975 0.00349303
1.77612 1.2044 1.19345 0.00363723
1.79918 1.72889 1.72475 0.00284605
1.82225 2.1988 2.24042 0.00364972
1.84531 2.63722 2.60265 0.0063995
1.86838 2.73675 2.72196 0.007913
1.89145 2.58757 2.56325 0.00600974
1.91451 2.20172 2.18217 0.00431373
1.93758 1.68869 1.69124 0.00275541
1.96065 1.17711 1.1984 0.00283098
1.98371 0.775114 0.798719 0.00347553
2.00678 0.537363 0.539061 0.00379861
2.02985 0.428425 0.430223 0.00345193
2.05291 0.43594 0.455214 0.00285919
2.07598 0.55444 0.582956 0.00239748
2.09905 0.759864 0.757534 0.0014997
2.12211 0.953388 0.920981 0.00203358
2.14518 1.04149 1.0197 0.00281822
2.16824 1.03961 1.02763 0.00273921
2.19131 0.899458 0.919191 0.00244074
2.21438 0.771898 0.780183 0.001575
2.23744 0.615825 0.649439 0.00199417
2.26051 0.53903 0.567363 0.00315703
2.28358 0.540047 0.567122 0.00343536
