1 1.33683 1.33683 0
2 2.29386 1.81535 0.338364
3 1.89207 1.84092 0.22654
4 2.08728 1.90251 0.178081
5 2.05061 1.93213 0.144907
6 2.22181 1.98041 0.128547
7 2.16954 2.00743 0.112987
8 2.1216 2.0217 0.0997611
9 2.00595 2.01995 0.0886919
10 1.95995 2.01395 0.0800254
11 1.78128 1.9928 0.0754941
12 2.16998 2.00756 0.070632
13 2.25436 2.02655 0.0677021
14 1.92003 2.01894 0.0632923
15 2.0489 2.02094 0.0591043
16 2.4108 2.0453 0.0602239
17 1.97783 2.04133 0.056812
18 2.22347 2.05145 0.0545494
19 2.14774 2.05652 0.0519133
20 2.27984 2.06769 0.0505042
21 2.25128 2.07643 0.0488501
22 2.21017 2.08251 0.0470063
23 2.02787 2.08013 0.0450226
24 1.83313 2.06984 0.0443073
25 2.26325 2.07758 0.0432051
26 2.20544 2.0825 0.0418223
27 2.36832 2.09308 0.0415915
28 2.14806 2.09505 0.0401524
29 1.94957 2.09003 0.03908
30 2.14631 2.0919 0.0378223
31 2.12533 2.09298 0.0366176
32 2.08653 2.09278 0.0354739
33 2.04793 2.09142 0.0344249
34 2.16693 2.09364 0.033484
35 2.14338 2.09506 0.0325575
36 1.99466 2.09227 0.0317723
37 2.33978 2.09896 0.0316099
38 1.96194 2.09536 0.0309831
39 2.17316 2.09735 0.0302528
40 2.0885 2.09713 0.0294973
41 1.90669 2.09249 0.0291413
42 1.97537 2.0897 0.0285805
43 1.95334 2.08653 0.0280913
44 1.93508 2.08309 0.0276629
45 2.16466 2.0849 0.0271075
46 2.13354 2.08596 0.0265388
47 1.89708 2.08194 0.0262766
48 1.98937 2.08001 0.0257999
49 1.92963 2.07694 0.0254552
50 1.74814 2.07036 0.0257816
51 2.04881 2.06994 0.0252795
52 2.13923 2.07127 0.0248285
53 2.31649 2.0759 0.0247873
54 2.29095 2.07988 0.0246461
55 2.10972 2.08042 0.024204
56 2.19582 2.08249 0.0238593
57 2.47976 2.08946 0.0244375
58 2.05063 2.08879 0.0240254
59 1.86263 2.08495 0.023922
60 2.12409 2.0856 0.0235322
61 1.89436 2.08247 0.0233543
62 2.04748 2.08191 0.0229845
63 1.96656 2.08007 0.0226924
64 1.97285 2.0784 0.0223996
65 1.99566 2.07713 0.0220911
66 2.05007 2.07672 0.0217602
67 2.23318 2.07905 0.0215604
68 2.18217 2.08057 0.0212966
69 2.28987 2.0836 0.0212029
70 2.14593 2.08449 0.0209187
71 2.22738 2.0865 0.0207206
72 2.23658 2.08859 0.0205374
73 2.23611 2.09061 0.0203552
74 2.10368 2.09079 0.0200809
75 2.05543 2.09031 0.0198187
76 1.94997 2.08847 0.0196438
77 2.05014 2.08797 0.019395
78 2.1055 2.08819 0.0191476
79 2.06189 2.08786 0.0189082
80 1.86356 2.08506 0.0188785
81 2.06105 2.08476 0.0186478
82 2.05167 2.08436 0.0184248
83 2.01628 2.08354 0.018221
84 2.01737 2.08275 0.0180211
85 2.2392 2.08459 0.0179029
86 1.97502 2.08332 0.01774
87 1.94544 2.08173 0.0176067
88 2.18669 2.08292 0.017447
89 2.12498 2.0834 0.0172573
90 2.0817 2.08338 0.0170656
91 2.19881 2.08465 0.0169252
92 2.31834 2.08719 0.0169307
93 2.05702 2.08686 0.0167518
94 2.22667 2.08835 0.0166395
95 2.07267 2.08818 0.0164651
96 2.10676 2.08838 0.0162948
97 2.00921 2.08756 0.0161472
98 2.28081 2.08953 0.0161024
99 2.18385 2.09049 0.0159679
100 2.11759 2.09076 0.0158105
