0 3.12989 0
10000 3.11854 0.0113461
20000 3.14371 0.0260031
30000 3.14498 0.0184306
40000 3.14066 0.0149158
50000 3.12938 0.0165991
60000 3.14081 0.0180981
70000 3.13772 0.0159755
80000 3.142 0.0147263
90000 3.1431 0.0132167
100000 3.14657 0.0124502
110000 3.14136 0.0125031
120000 3.14327 0.0116591
130000 3.14539 0.0110001
140000 3.1443 0.0102981
150000 3.14625 0.00982765
160000 3.14348 0.00963786
170000 3.14643 0.0095537
180000 3.14595 0.00904979
190000 3.14337 0.00896423
200000 3.14709 0.00930258
210000 3.1443 0.00929925
220000 3.14406 0.00888884
230000 3.14405 0.00851043
240000 3.14296 0.00823493
250000 3.1436 0.00793757
260000 3.14093 0.00809241
270000 3.14056 0.00780658
280000 3.14082 0.00753689
290000 3.13978 0.00735524
300000 3.14169 0.00736729
310000 3.14046 0.00723838
320000 3.14214 0.00721278
330000 3.1427 0.0070199
340000 3.14217 0.00683688
350000 3.14349 0.00677465
360000 3.14256 0.00665536
370000 3.14477 0.00684562
380000 3.14549 0.00670675
390000 3.14589 0.00654875
400000 3.14646 0.0064131
410000 3.14624 0.00626238
420000 3.14671 0.00613264
430000 3.14646 0.00599695
440000 3.14627 0.00586513
450000 3.14634 0.00573666
460000 3.148 0.00585184
470000 3.14905 0.00582368
480000 3.1464 0.00628544
490000 3.14578 0.00618986
500000 3.14602 0.00607192
510000 3.1459 0.00595524
520000 3.1455 0.00585509
530000 3.14688 0.00590785
540000 3.14705 0.00580193
550000 3.14679 0.00570344
560000 3.14697 0.00560538
570000 3.14646 0.00553097
580000 3.14628 0.00543952
590000 3.14496 0.00550696
600000 3.14537 0.00543093
610000 3.14702 0.00559144
620000 3.14698 0.0055021
630000 3.1468 0.00541836
640000 3.14632 0.00535637
650000 3.14637 0.00527482
660000 3.14491 0.00539579
670000 3.14556 0.00535515
680000 3.1455 0.00527732
690000 3.14615 0.00524272
700000 3.14633 0.00517138
710000 3.14575 0.00513159
720000 3.14514 0.00509818
730000 3.14564 0.00505366
740000 3.14502 0.00502417
750000 3.14506 0.00495777
760000 3.1455 0.00491255
770000 3.14519 0.00485871
780000 3.14458 0.00483581
790000 3.14487 0.00478387
800000 3.14536 0.00474998
810000 3.14511 0.00469826
820000 3.14391 0.00479575
830000 3.14338 0.00476709
840000 3.14254 0.00478616
850000 3.14271 0.0047332
860000 3.14337 0.00472598
870000 3.14291 0.00469513
880000 3.1433 0.00465876
890000 3.14347 0.0046099
900000 3.14317 0.00456889
910000 3.14305 0.00452073
920000 3.14263 0.00449153
930000 3.14257 0.00444386
940000 3.14215 0.00441634
950000 3.14208 0.00437077
960000 3.14134 0.00438775
970000 3.14134 0.00434274
980000 3.14149 0.00430129
990000 3.14158 0.00425899
