1 8.57577 8.57577 0
2 8.53234 8.55405 0.0153573
3 8.50685 8.53832 0.0164287
4 8.50315 8.52953 0.0144841
5 8.53646 8.53091 0.0116535
6 8.53262 8.5312 0.00971469
7 8.58088 8.53829 0.0106073
8 8.45479 8.52786 0.0134716
9 8.5179 8.52675 0.0120201
10 8.52011 8.52609 0.0108365
11 8.55986 8.52916 0.0102772
12 8.44798 8.52239 0.0114321
13 8.61515 8.52953 0.0125841
14 8.51898 8.52877 0.0117078
15 8.52603 8.52859 0.0109287
16 8.49556 8.52653 0.0104389
17 8.56146 8.52858 0.010025
18 8.47352 8.52552 0.0099238
19 8.55283 8.52696 0.00950497
20 8.50224 8.52572 0.00910975
21 8.49588 8.5243 0.00878608
22 8.56033 8.52594 0.00853794
23 8.59351 8.52888 0.00865745
24 8.49705 8.52755 0.00839769
25 8.6103 8.53086 0.00868969
26 8.5241 8.5306 0.00835936
27 8.45359 8.52775 0.00852247
28 8.63681 8.53164 0.00906464
29 8.51557 8.53109 0.00876899
30 8.59553 8.53324 0.00873583
31 8.52186 8.53287 0.00846174
32 8.54663 8.5333 0.00820822
33 8.42988 8.53017 0.00853683
34 8.51469 8.52971 0.00829787
35 8.56875 8.53083 0.0081354
36 8.50448 8.53009 0.00794228
37 8.5414 8.5304 0.00773349
38 8.49461 8.52946 0.00758711
39 8.51765 8.52916 0.00739861
40 8.48738 8.52811 0.00728698
41 8.51053 8.52768 0.00712185
42 8.55988 8.52845 0.00699341
43 8.47747 8.52726 0.00693053
44 8.57103 8.52826 0.00684402
45 8.51402 8.52794 0.00669924
46 8.49784 8.52729 0.0065855
47 8.58613 8.52854 0.00656331
48 8.62781 8.53061 0.00674453
49 8.5218 8.53043 0.00660928
50 8.53108 8.53044 0.00647711
51 8.53269 8.53048 0.00635026
52 8.57694 8.53138 0.00629065
53 8.49041 8.5306 0.00621928
54 8.55771 8.53111 0.00612433
55 8.57683 8.53194 0.00606914
56 8.51056 8.53156 0.00597276
57 8.47032 8.53048 0.00596381
58 8.46116 8.52929 0.00597954
59 8.52771 8.52926 0.00587825
60 8.50878 8.52892 0.00579019
61 8.63462 8.53065 0.00594891
62 8.52364 8.53054 0.00585404
63 8.46003 8.52942 0.00586712
64 8.60649 8.53062 0.00589775
65 8.46373 8.52959 0.00589612
66 8.52701 8.52956 0.00580691
67 8.5895 8.53045 0.00578876
68 8.47985 8.52971 0.00575126
69 8.58079 8.53045 0.00571537
70 8.50684 8.53011 0.00564365
71 8.53678 8.5302 0.00556495
72 8.57987 8.53089 0.00553024
73 8.48113 8.53021 0.00549634
74 8.57773 8.53085 0.00545945
75 8.52213 8.53074 0.0053879
76 8.55158 8.53101 0.00532398
77 8.47027 8.53022 0.00531296
78 8.54645 8.53043 0.00524892
79 8.50296 8.53008 0.00519398
80 8.63008 8.53133 0.00527731
81 8.51348 8.53111 0.00521676
82 8.50049 8.53074 0.00516649
83 8.51785 8.53058 0.00510658
84 8.53758 8.53067 0.00504646
85 8.53545 8.53072 0.00498741
86 8.45787 8.52988 0.00500083
87 8.59647 8.53064 0.00500159
88 8.54995 8.53086 0.00494956
89 8.48035 8.53029 0.00492638
90 8.56153 8.53064 0.00488385
91 8.52655 8.5306 0.00483039
92 8.55805 8.53089 0.0047871
93 8.52351 8.53081 0.00473628
94 8.50997 8.53059 0.00469108
95 8.56342 8.53094 0.00465441
96 8.42 8.52978 0.00474722
97 8.61653 8.53068 0.00478177
98 8.53944 8.53077 0.00473382
99 8.49941 8.53045 0.00469659
100 8.54974 8.53064 0.00465358
101 8.51334 8.53047 0.00461066
102 8.53166 8.53048 0.00456547
103 8.53703 8.53055 0.00452159
104 8.53945 8.53063 0.00447892
105 8.53788 8.5307 0.0044368
106 8.57179 8.53109 0.00441185
107 8.53708 8.53114 0.00437097
108 8.51551 8.531 0.00433289
109 8.55534 8.53122 0.00429889
110 8.59474 8.5318 0.00429842
111 8.50375 8.53155 0.00426711
112 8.62311 8.53237 0.00430661
113 8.52444 8.5323 0.00426907
114 8.49663 8.53198 0.00424307
115 8.51115 8.5318 0.00421004
116 8.49475 8.53148 0.00418585
117 8.51919 8.53138 0.00415139
118 8.5532 8.53156 0.00412032
119 8.50923 8.53137 0.00408997
120 8.52643 8.53133 0.00405609
121 8.52768 8.5313 0.00402268
122 8.54083 8.53138 0.00399047
123 8.52246 8.53131 0.00395869
124 8.51387 8.53117 0.00392926
125 8.51467 8.53104 0.00390004
126 8.51599 8.53092 0.00387091
127 8.50119 8.53068 0.0038475
128 8.55016 8.53083 0.00382045
129 8.56943 8.53113 0.00380253
130 8.49312 8.53084 0.00378451
131 8.60027 8.53137 0.00379255
132 8.44709 8.53073 0.00381718
133 8.55999 8.53095 0.00379481
134 8.55083 8.5311 0.00376939
135 8.46747 8.53063 0.00377082
136 8.59163 8.53108 0.00376967
137 8.5702 8.53136 0.00375295
138 8.49758 8.53112 0.00373373
