0 14.8255 0
1 14.9512 0.125658
2 15.0273 0.105168
3 14.9827 0.0867387
4 14.9789 0.067292
5 14.9618 0.0575356
6 14.9596 0.0486787
7 14.9608 0.0421734
8 14.9617 0.0372063
9 14.9835 0.0397501
10 14.9902 0.0365842
11 15.0147 0.0413938
12 15.0187 0.0382862
13 15.0403 0.0414883
14 15.0237 0.0420125
15 15.0109 0.0413454
16 15.0006 0.0401804
17 14.9901 0.0393105
18 14.9906 0.0371875
19 14.9966 0.0357961
20 14.9718 0.0421463
21 14.9774 0.0405677
22 14.9686 0.0397396
23 14.9706 0.0380999
24 14.9661 0.0368234
25 14.9517 0.0381788
26 14.9516 0.0367379
27 14.9481 0.0355749
28 14.9466 0.0343565
29 14.9431 0.0333817
30 14.9575 0.0353498
31 14.968 0.0358217
32 14.9721 0.0349589
33 14.9671 0.0342845
34 14.965 0.0333576
35 14.9679 0.0325496
36 14.971 0.0318053
37 14.9713 0.0309589
38 14.9687 0.0302664
39 14.9648 0.0297604
40 14.9677 0.0291693
41 14.9776 0.0301501
42 14.9768 0.0294524
43 14.9733 0.0289808
44 14.9689 0.0286709
45 14.965 0.0283162
46 14.9661 0.0277292
47 14.9619 0.0274622
48 14.9641 0.0269872
49 14.9666 0.0265569
50 14.966 0.026038
51 14.9659 0.0255327
52 14.9702 0.0254087
53 14.9738 0.0252056
54 14.9779 0.0250698
55 14.975 0.0247873
56 14.9806 0.0249811
57 14.978 0.0246765
58 14.9743 0.024536
59 14.9731 0.0241569
60 14.9758 0.0239155
61 14.9765 0.0235373
62 14.9788 0.0232703
63 14.9799 0.022932
64 14.9823 0.0227022
65 14.9819 0.0223595
66 14.9795 0.0221575
67 14.9779 0.0218857
68 14.9764 0.0216138
69 14.9746 0.0213822
70 14.9734 0.0211125
71 14.9723 0.0208464
72 14.9723 0.0205589
73 14.9737 0.020328
74 14.9778 0.0204716
75 14.9782 0.0202042
76 14.9745 0.0202732
77 14.9749 0.0200156
78 14.9777 0.0199596
79 14.9774 0.0197121
80 14.9784 0.0194928
81 14.9754 0.0194744
82 14.9728 0.0194251
83 14.9746 0.0192834
84 14.9731 0.0191146
85 14.9688 0.0193692
86 14.9723 0.0194479
87 14.9713 0.0192484
88 14.9748 0.0193395
89 14.977 0.019248
90 14.9737 0.0193112
91 14.9734 0.019103
92 14.9738 0.018901
93 14.97 0.0190697
94 14.9727 0.0190587
95 14.9727 0.0188592
96 14.9725 0.0186643
97 14.9737 0.0185076
98 14.9737 0.0183197
99 14.9753 0.0182071
