0 5.51799 0
1 5.49602 0.0219732
2 5.4728 0.0264589
3 5.45341 0.0269443
4 5.47394 0.0292729
5 5.5175 0.0496883
6 5.5201 0.0420749
7 5.52701 0.0370868
8 5.50965 0.0370274
9 5.51016 0.0331223
10 5.50849 0.0300069
11 5.50207 0.0281339
12 5.4994 0.026017
13 5.4951 0.0244685
14 5.49309 0.0228677
15 5.49467 0.0214494
16 5.50188 0.0213987
17 5.49528 0.0212259
18 5.49386 0.0201278
19 5.49281 0.0191237
20 5.49415 0.0182391
21 5.48522 0.0195483
22 5.48648 0.0187215
23 5.47982 0.0191202
24 5.48467 0.0189687
25 5.48786 0.0185019
26 5.48492 0.0180454
27 5.48328 0.0174658
28 5.47993 0.0171829
29 5.47805 0.0167058
30 5.4754 0.0163747
31 5.47084 0.016498
32 5.46658 0.0165457
33 5.46407 0.0162479
34 5.46471 0.0157901
35 5.46478 0.0153454
36 5.46745 0.0151624
37 5.47068 0.0151063
38 5.4665 0.0152963
39 5.47044 0.0154217
40 5.46727 0.0153712
41 5.46337 0.0155002
42 5.46144 0.0152583
43 5.46338 0.0150334
44 5.46344 0.0146957
45 5.4668 0.0147587
46 5.46392 0.0147249
47 5.46104 0.0146995
48 5.45931 0.0145001
49 5.45823 0.0142479
50 5.46045 0.014141
51 5.46047 0.0138664
52 5.46023 0.0136044
53 5.45838 0.0134774
54 5.45941 0.0132705
55 5.46091 0.0131168
56 5.45918 0.0129996
57 5.45995 0.0127965
58 5.46059 0.0125941
59 5.45802 0.0126464
60 5.45807 0.0124374
61 5.45881 0.0122575
62 5.4589 0.0120617
63 5.45742 0.011964
64 5.45634 0.0118279
65 5.45533 0.0116908
66 5.45479 0.0115276
67 5.45631 0.0114573
68 5.45645 0.0112909
69 5.45664 0.01113
70 5.45663 0.0109722
71 5.45701 0.0108255
72 5.45653 0.0106869
73 5.45576 0.0105696
74 5.45433 0.0105254
75 5.4553 0.0104309
76 5.45612 0.0103275
77 5.45572 0.010202
78 5.45588 0.0100733
79 5.45737 0.010057
80 5.45703 0.00993773
81 5.45773 0.00984052
82 5.45862 0.00976137
83 5.45755 0.00970347
84 5.45914 0.00971948
85 5.45985 0.00963228
86 5.46008 0.00952361
87 5.45967 0.00942346
88 5.45805 0.00945696
89 5.45746 0.00937016
90 5.45604 0.00937459
91 5.45632 0.00927646
92 5.45661 0.00918085
93 5.45633 0.00908717
94 5.45679 0.009003
95 5.45535 0.00902456
96 5.45571 0.0089384
97 5.45502 0.00887389
98 5.45532 0.00878883
99 5.45438 0.00875086
