0 15.013 0
1 15.0392 0.0261638
2 14.9494 0.0910202
3 14.9548 0.0645878
4 14.9082 0.0683878
5 14.9049 0.0559391
6 14.941 0.059522
7 14.9485 0.0520816
8 14.9185 0.0548241
9 14.895 0.0543867
10 14.8892 0.0495409
11 14.9085 0.0491955
12 14.9123 0.0454115
13 14.9403 0.050524
14 14.9288 0.0484289
15 14.9514 0.0506367
16 14.9525 0.0475761
17 14.9573 0.0451126
18 14.9496 0.0433631
19 14.9459 0.0413006
20 14.9484 0.0393611
21 14.9451 0.0376674
22 14.9424 0.0360992
23 14.9367 0.035014
24 14.9484 0.0355353
25 14.9594 0.035884
26 14.9678 0.0355287
27 14.9787 0.035927
28 14.9808 0.0347331
29 14.9763 0.0338649
30 14.9659 0.0343504
31 14.9649 0.0332734
32 14.959 0.0327894
33 14.9639 0.0321749
34 14.9524 0.0332726
35 14.9544 0.0323981
36 14.9584 0.0317626
37 14.9634 0.0313159
38 14.9634 0.0305024
39 14.9572 0.0303766
40 14.9572 0.0296264
41 14.9604 0.0290872
42 14.9643 0.0286762
43 14.9621 0.0281071
44 14.9614 0.0274838
45 14.9658 0.0272402
46 14.9759 0.028523
47 14.9712 0.0283217
48 14.975 0.0279946
49 14.9671 0.0285356
50 14.9712 0.0282693
51 14.9705 0.0277301
52 14.9699 0.0272083
53 14.9684 0.0267436
54 14.9682 0.0262533
55 14.9638 0.0261612
56 14.9687 0.0261641
57 14.9642 0.0261
58 14.9612 0.0258272
59 14.9559 0.0259491
60 14.9602 0.0258941
61 14.9594 0.0254863
62 14.9652 0.0257331
63 14.9622 0.0254989
64 14.9639 0.0251581
65 14.9586 0.025327
66 14.9617 0.0251331
67 14.9613 0.0247638
68 14.9614 0.0244025
69 14.9611 0.0240532
70 14.9645 0.0239549
71 14.9653 0.0236326
72 14.9695 0.0236794
73 14.9694 0.0233572
74 14.9733 0.0233681
75 14.9728 0.0230652
76 14.9732 0.0227685
77 14.9751 0.0225559
78 14.9772 0.0223595
79 14.9785 0.0221171
80 14.9791 0.0218527
81 14.9765 0.0217427
82 14.9777 0.0215114
83 14.9772 0.0212596
84 14.9757 0.0210595
85 14.9763 0.0208224
86 14.9763 0.0205817
87 14.975 0.0203911
88 14.9772 0.0202777
89 14.9756 0.0201129
90 14.9759 0.0198934
91 14.9783 0.019817
92 14.9802 0.0196921
93 14.98 0.0194825
94 14.9793 0.0192872
95 14.9769 0.019232
96 14.971 0.0199237
97 14.9727 0.0197857
98 14.9737 0.0196111
99 14.9741 0.0194185
