0 18 47 48 11 44 38 30 36 27 26 41 4 46 49 37 21 25 16 39 29 45 20 8 9 34 17 43 13 35 42 22 14 31 2 10 1 3 12 6 15 19 33 23 5 24 40 32 28 7 
0 34 17 35 40 20 31 33 9 23 44 29 49 43 47 19 41 21 45 26 14 8 37 38 3 13 7 27 16 25 1 46 4 36 32 5 24 22 39 15 28 48 30 12 2 10 42 11 6 18 
0 29 22 16 33 6 41 20 42 9 18 17 23 34 44 49 43 47 19 21 45 31 35 26 14 8 37 38 3 13 7 27 25 1 46 4 36 32 5 24 39 15 28 48 30 12 2 10 11 40 
0 26 23 34 44 29 49 43 47 19 41 21 45 31 22 16 33 6 20 42 9 18 17 35 14 8 37 38 3 13 7 27 25 1 46 4 36 32 5 24 39 15 28 48 30 12 2 10 11 40 
0 23 34 44 29 49 43 47 19 41 21 45 31 35 26 9 14 8 37 38 18 48 11 30 36 27 4 46 25 16 39 20 17 13 42 22 2 10 1 3 12 6 15 33 24 5 40 32 28 7 
0 39 20 38 28 29 22 16 33 6 41 42 9 18 17 23 34 44 49 43 47 19 21 45 31 35 26 14 8 37 3 13 7 27 25 1 46 4 36 32 5 24 15 48 30 12 2 10 11 40 
0 39 20 38 28 29 22 16 33 6 41 42 9 18 17 23 34 44 49 43 47 19 21 45 31 35 26 14 8 37 3 13 7 27 25 1 46 4 36 32 5 24 15 48 30 12 2 10 11 40 
0 39 20 38 28 29 22 16 33 6 41 42 9 18 17 23 34 44 49 43 47 19 21 45 31 5 35 40 26 14 8 37 3 13 7 27 25 1 46 4 36 32 24 15 48 12 2 10 11 30 
0 39 20 38 28 29 22 16 33 6 41 42 9 18 17 23 34 44 49 43 47 19 21 45 31 5 35 40 26 14 8 37 3 13 7 48 11 30 36 27 4 46 25 2 10 1 32 24 15 12 
0 23 34 29 22 9 6 28 38 44 20 35 17 15 40 31 39 24 14 26 11 10 2 4 27 46 5 43 3 47 41 45 8 49 33 18 21 19 13 37 7 16 25 1 36 32 48 12 42 30 
0 39 20 38 28 29 22 16 33 6 41 42 9 18 17 23 5 35 40 26 14 8 21 45 31 34 44 49 43 47 19 37 3 13 7 48 11 30 36 27 4 46 25 2 10 1 32 24 15 12 
0 39 20 38 28 29 22 16 33 6 41 42 9 18 37 19 47 43 49 44 34 31 45 21 8 14 26 40 35 5 23 17 3 13 7 48 11 30 36 27 4 46 25 2 10 1 32 24 15 12 
0 23 34 44 29 22 49 43 5 19 41 39 20 38 21 9 45 31 35 26 14 8 47 28 18 37 16 33 6 42 17 3 13 7 24 15 48 11 30 36 27 4 46 25 2 10 1 40 32 12 
0 39 23 34 44 20 38 28 29 22 16 33 6 41 9 35 17 42 49 43 24 14 26 47 19 21 45 31 8 18 37 3 13 7 15 48 11 30 36 27 4 46 25 2 10 1 40 32 5 12 
0 39 23 34 44 20 38 28 29 22 16 33 6 41 9 35 17 42 49 43 24 14 26 47 19 21 45 31 8 18 37 3 13 7 15 48 11 30 36 27 4 46 25 2 10 1 40 32 5 12 
0 49 43 35 26 14 8 28 20 18 38 37 16 33 6 42 17 3 13 7 24 15 48 11 30 36 27 4 46 25 2 10 1 5 40 32 12 47 19 41 21 22 9 45 31 39 23 34 44 29 
0 39 23 34 44 20 38 28 29 22 16 33 6 41 9 35 17 42 49 43 24 14 26 47 19 21 45 31 18 37 8 3 13 7 48 5 40 11 30 36 27 4 46 25 2 10 1 32 15 12 
0 39 23 34 44 20 38 28 29 22 16 33 6 9 35 17 42 49 43 24 14 26 21 45 18 37 31 8 40 5 3 13 7 48 11 30 2 25 46 4 27 36 10 1 32 15 12 47 19 41 
0 23 34 44 29 39 20 47 19 41 21 22 9 45 31 35 26 14 8 28 18 38 37 16 33 6 42 17 3 13 7 24 15 48 49 43 40 5 11 30 2 25 46 4 27 36 10 1 32 12 
0 47 19 41 21 22 9 45 31 35 26 14 8 39 20 38 28 29 16 33 6 44 34 23 17 42 49 43 24 3 13 7 18 37 15 5 48 40 11 30 36 27 4 46 1 10 2 25 32 12 
0 23 34 47 19 41 21 22 9 45 31 35 26 14 8 44 29 39 20 38 28 18 37 16 33 6 42 17 3 13 7 24 15 48 49 43 11 30 36 27 4 46 1 10 2 25 5 40 32 12 
0 47 19 41 21 22 9 45 31 35 26 14 8 39 23 34 44 20 38 28 29 16 33 6 18 37 42 17 3 13 7 24 15 48 49 43 11 30 36 27 4 46 1 10 2 25 5 40 32 12 
0 47 19 41 21 22 9 45 31 35 26 14 8 39 23 34 44 20 38 28 29 16 33 6 18 37 42 17 3 13 7 24 15 48 49 43 11 30 36 27 4 46 1 10 2 25 5 40 32 12 
0 35 26 14 8 39 47 19 41 21 22 9 45 31 20 28 18 38 37 16 23 34 44 29 33 6 42 17 3 13 7 24 15 48 49 43 11 40 5 30 2 25 46 36 27 4 10 1 32 12 
