0 48 45 7 5 21 27 15 25 36 16 34 31 33 29 37 47 9 44 40 24 46 35 8 3 30 11 23 28 17 26 19 14 22 13 6 20 42 4 49 38 18 39 43 32 12 2 10 1 41 
0 32 36 5 4 29 15 27 46 47 18 45 3 24 13 39 40 17 8 9 14 49 10 1 30 26 34 16 12 23 28 6 44 33 38 48 11 21 31 41 2 42 22 37 35 25 43 20 19 7 
0 33 20 41 24 48 14 38 29 37 26 30 12 28 22 21 11 46 13 8 15 9 35 47 36 1 25 10 27 17 19 49 32 5 44 6 39 16 40 4 43 45 34 7 18 23 31 3 2 42 
0 17 5 26 19 45 14 42 43 4 27 10 49 36 8 47 48 6 18 34 29 13 12 35 38 7 33 37 15 2 11 46 25 3 24 1 30 16 23 28 44 21 31 41 22 32 9 39 20 40 
0 35 16 21 33 38 20 7 14 49 15 28 19 45 8 42 43 4 27 10 36 5 47 48 6 18 34 29 12 2 40 24 22 39 13 44 9 32 26 3 37 31 17 1 46 11 25 41 23 30 
0 35 16 21 33 38 20 7 14 49 15 28 19 45 8 42 43 4 27 10 36 5 47 48 6 18 34 29 12 2 40 24 22 39 13 44 9 32 26 3 37 31 17 1 46 11 25 41 23 30 
0 35 16 21 33 38 20 7 14 49 15 28 19 45 8 42 43 4 27 10 36 5 47 48 6 18 34 29 12 2 40 24 22 39 13 44 9 32 26 3 37 31 17 41 30 11 46 1 25 23 
0 35 16 21 33 38 20 7 14 49 15 28 19 45 8 42 43 4 27 10 36 5 47 48 6 18 34 29 12 2 40 24 22 39 13 44 9 32 26 3 37 31 17 41 30 11 46 1 25 23 
0 35 16 21 33 38 20 7 14 49 15 28 19 45 8 42 43 4 27 10 36 5 47 48 6 18 34 29 12 2 40 24 22 39 13 44 9 32 26 3 37 31 17 41 30 11 46 1 25 23 
0 35 16 21 33 38 20 7 14 49 15 28 19 45 6 18 34 29 13 12 37 8 42 43 4 27 10 36 5 47 48 40 2 24 22 39 44 9 32 26 41 30 11 46 1 25 17 23 31 3 
0 35 16 21 33 38 20 7 14 49 15 28 19 45 8 42 43 4 27 10 36 5 47 6 18 34 29 13 12 37 48 40 2 24 22 39 44 9 23 31 17 26 32 41 30 11 46 1 25 3 
0 47 48 6 18 34 29 12 39 13 44 9 19 45 35 16 21 33 38 20 7 14 49 15 28 8 42 43 4 27 10 36 5 2 40 24 22 32 26 3 37 31 17 41 30 11 46 1 25 23 
0 35 16 21 33 38 20 7 14 49 15 28 19 45 6 18 34 29 13 12 37 47 48 39 44 9 8 42 43 4 27 10 36 5 2 40 24 22 32 26 3 31 17 41 30 11 46 1 25 23 
0 35 16 21 33 38 20 7 14 49 15 28 19 45 6 18 34 29 13 12 37 47 48 39 44 9 8 42 43 4 27 10 36 5 2 40 24 22 32 26 3 31 17 41 30 11 46 1 25 23 
