0 10 22 14 25 32 7 1 16 20 5 26 3 17 15 19 18 12 21 11 29 13 6 31 4 28 33 27 24 9 30 2 8 23 
0 10 32 15 11 9 5 3 17 4 29 33 23 16 22 28 1 13 25 7 6 26 24 20 31 8 27 2 19 30 12 18 14 21 
0 20 9 24 11 3 17 18 16 8 29 26 10 5 23 22 1 6 15 13 7 28 19 2 33 14 30 27 31 12 21 32 4 25 
0 20 9 24 11 3 17 18 16 8 29 26 10 5 23 22 1 6 15 13 7 28 19 2 33 14 30 27 31 12 21 25 32 4 
0 22 11 10 14 25 32 7 1 16 20 5 26 3 17 15 19 18 12 21 9 4 29 33 30 2 27 28 31 24 8 23 6 13 
0 20 9 24 11 3 17 18 16 8 29 26 10 21 2 27 15 19 14 6 31 13 4 1 22 7 5 28 23 12 30 33 32 25 
0 20 9 24 11 3 17 18 16 8 2 19 14 23 22 13 25 5 12 27 30 15 33 32 29 26 10 1 6 4 7 28 31 21 
0 10 1 6 7 21 31 4 20 9 24 11 3 17 18 2 8 27 15 19 14 29 13 22 5 28 23 12 26 16 30 33 32 25 
0 5 12 27 30 15 33 32 29 26 10 1 6 4 7 28 31 21 20 9 24 11 3 17 18 16 8 2 19 14 23 22 13 25 
0 10 32 15 25 11 9 20 24 1 6 13 2 19 14 12 27 30 33 3 17 18 16 8 23 22 29 26 5 28 21 31 7 4 
0 10 1 6 7 13 25 5 12 27 30 15 33 32 29 26 4 21 28 31 20 9 24 11 19 14 2 3 17 18 16 8 23 22 
0 10 31 1 6 7 21 4 20 9 24 11 3 17 18 2 8 27 15 19 14 26 29 13 22 5 28 23 12 16 30 33 32 25 
0 10 31 1 6 7 21 4 20 9 24 11 3 17 18 2 8 27 15 19 14 26 29 13 22 5 28 23 12 16 30 33 32 25 
0 20 9 24 10 31 1 6 7 21 4 11 3 17 18 2 8 27 15 19 14 26 29 13 22 5 28 23 12 16 30 33 32 25 
0 20 9 24 10 1 6 7 21 31 4 11 3 17 18 2 8 27 15 19 14 29 13 26 22 5 28 23 12 16 30 33 32 25 
0 20 9 24 10 31 1 6 7 21 4 11 3 17 18 2 8 27 15 19 14 26 29 13 22 5 28 16 23 12 30 33 32 25 
0 20 9 24 10 1 6 7 21 31 4 11 15 3 17 18 2 8 27 19 14 26 29 13 22 5 28 23 12 16 30 33 32 25 
0 20 9 24 10 31 1 6 7 21 4 11 3 17 18 2 8 27 15 19 14 29 13 26 22 5 28 16 23 12 30 33 32 25 
0 20 10 9 24 31 1 6 7 21 4 11 15 3 17 18 2 8 27 19 14 26 29 13 22 5 28 23 12 16 30 33 32 25 
0 20 10 9 24 31 1 6 7 21 4 11 15 3 17 18 2 8 27 19 14 29 13 26 22 5 28 16 23 12 30 33 32 25 
0 20 9 24 10 1 6 7 21 31 4 11 15 3 17 18 2 8 27 19 14 33 30 16 12 23 28 5 22 26 13 29 32 25 
0 10 20 9 24 31 1 6 7 21 4 11 15 3 17 18 2 8 27 19 14 33 30 16 12 23 28 5 22 26 13 29 32 25 
0 10 20 9 24 31 1 6 7 21 4 11 15 3 17 18 2 8 27 19 14 33 30 16 12 23 28 5 22 26 13 29 32 25 
0 10 20 9 24 31 1 6 7 21 4 11 15 3 33 18 2 8 27 19 14 17 30 16 12 23 28 5 22 26 13 29 32 25 
0 10 20 9 24 31 1 6 7 21 4 11 15 3 33 18 2 8 27 19 14 17 30 16 12 23 28 5 22 26 13 29 32 25 
0 10 20 9 24 31 1 6 7 21 4 11 15 3 17 18 2 8 27 19 33 14 30 16 12 23 28 5 22 26 13 29 32 25 
0 10 20 9 24 31 1 6 7 21 4 11 15 3 33 18 2 8 27 17 19 14 30 16 12 23 28 5 22 26 13 29 32 25 
0 10 20 9 24 31 1 6 7 21 4 11 15 3 33 18 2 8 27 14 19 17 30 16 12 23 28 5 22 26 13 29 32 25 
0 10 20 9 24 31 1 6 7 21 4 11 15 3 33 18 2 8 27 14 19 17 30 16 12 23 28 5 22 26 13 29 32 25 
0 10 20 9 24 1 31 6 7 21 4 22 5 28 23 12 16 30 14 19 17 27 8 2 18 33 3 15 11 26 13 29 32 25 
0 10 20 9 24 31 1 6 7 21 4 11 15 3 33 18 2 8 30 17 19 14 27 16 12 23 28 5 22 26 13 29 32 25 
0 10 20 9 24 1 31 6 7 21 4 11 15 3 33 18 2 8 30 17 19 14 27 16 12 23 28 5 22 26 13 29 32 25 
0 10 20 9 24 1 31 6 7 21 4 11 15 3 33 18 2 8 30 17 19 14 27 16 12 23 28 5 22 26 13 29 32 25 
0 10 20 21 9 24 1 31 6 7 4 11 15 3 33 18 2 8 30 17 19 14 27 16 12 23 28 5 22 26 13 29 32 25 
0 10 20 21 9 24 1 31 6 7 4 11 15 3 33 18 2 8 30 17 19 14 27 16 12 23 28 5 22 26 13 29 32 25 
0 10 20 9 24 1 31 6 21 7 4 11 15 3 33 18 2 8 30 17 19 14 27 16 12 23 28 5 22 26 13 29 32 25 
0 10 20 9 24 1 31 6 21 7 4 11 15 3 33 18 2 8 30 17 19 14 27 16 12 23 28 5 22 26 13 29 32 25 
0 10 20 9 24 1 31 6 21 7 4 11 15 3 33 18 2 8 30 17 19 14 27 16 12 23 28 5 22 26 13 25 32 29 
0 10 20 9 24 1 31 6 21 7 4 11 15 3 33 18 2 8 30 17 19 14 27 16 12 23 28 5 22 26 13 25 32 29 
0 10 20 9 24 1 31 6 22 5 28 23 12 16 27 14 19 17 30 8 2 18 33 3 15 11 4 7 21 26 13 25 32 29 
0 10 20 9 24 1 31 6 21 7 4 11 13 26 22 5 28 23 12 16 27 14 19 17 30 8 2 18 33 3 15 25 32 29 
0 10 20 9 24 1 31 6 21 7 22 5 28 23 12 16 27 14 19 17 30 8 2 18 33 3 15 11 4 26 13 25 32 29 
0 10 20 9 24 1 31 6 21 7 22 5 28 23 12 16 27 14 19 17 30 8 2 18 33 3 15 11 4 26 13 25 32 29 
0 10 20 9 24 1 31 6 21 7 22 5 28 23 12 16 27 14 19 17 30 8 2 18 33 3 15 11 4 26 13 25 32 29 
0 10 20 9 24 1 31 6 21 7 22 5 28 23 12 16 27 14 19 17 30 8 2 18 33 3 15 11 4 26 13 25 32 29 
0 10 20 9 24 1 31 6 21 7 22 5 28 23 12 16 27 18 2 8 30 17 19 14 33 3 15 11 4 26 13 25 32 29 
0 10 20 9 24 1 31 6 21 7 22 5 28 23 12 16 27 18 2 8 30 17 19 14 33 3 15 11 4 26 13 25 32 29 
0 10 20 9 24 1 31 6 21 7 22 5 28 23 12 16 27 14 18 2 8 30 17 19 33 3 15 11 4 26 13 25 32 29 
0 10 20 9 24 1 31 6 21 7 22 5 28 23 12 16 27 14 18 2 8 30 17 19 33 3 15 11 4 26 13 25 32 29 
0 10 20 9 24 1 31 6 21 7 22 5 28 23 12 16 27 18 2 8 30 14 17 19 33 3 15 11 4 26 13 25 32 29 
0 10 20 9 24 1 31 6 21 7 22 5 28 23 12 16 27 18 2 8 30 14 17 19 33 3 15 11 4 26 13 25 32 29 
0 10 20 9 24 1 31 6 21 7 22 5 28 23 12 16 27 18 2 8 30 14 17 19 33 3 15 11 4 26 13 25 32 29 
0 10 20 9 24 1 31 6 21 7 22 5 28 23 12 16 27 8 2 18 30 14 19 17 33 3 15 25 11 4 26 13 32 29 
0 10 20 9 24 1 31 6 21 7 22 5 28 23 12 16 27 8 2 18 30 14 17 19 33 3 15 11 4 26 13 25 32 29 
0 10 20 9 24 1 31 6 21 7 22 5 28 23 12 16 27 8 2 18 30 14 17 19 33 3 15 25 13 26 4 11 32 29 
0 10 20 9 24 22 7 21 6 31 1 5 28 23 12 16 27 8 2 18 30 14 17 19 33 3 15 25 13 26 4 11 32 29 
0 10 20 9 24 22 7 21 6 31 1 5 28 23 12 16 8 27 18 2 30 14 17 19 33 3 15 25 13 26 4 11 32 29 
0 10 20 9 24 1 31 6 21 7 22 5 28 23 12 16 8 27 2 18 30 14 17 19 33 3 15 25 13 26 4 11 32 29 
0 10 20 9 24 22 7 21 6 31 1 5 28 23 12 16 8 27 2 18 30 14 17 19 33 3 15 25 11 26 4 13 32 29 
0 10 20 9 24 22 7 21 6 1 31 5 28 23 12 16 8 27 2 18 30 14 17 19 33 3 15 25 13 26 4 11 32 29 
0 10 20 9 24 22 7 21 6 31 1 5 28 23 12 16 8 27 2 18 30 14 17 19 33 3 15 25 32 13 4 26 11 29 
0 10 20 9 24 22 7 21 6 1 31 5 28 23 12 16 8 27 2 30 18 14 17 19 33 3 15 25 13 26 4 11 32 29 
0 10 20 9 24 22 7 21 6 1 31 5 28 23 12 16 8 27 2 30 18 14 17 19 33 3 15 25 13 26 4 11 32 29 
0 10 20 9 24 22 7 21 6 1 31 5 28 23 12 16 8 27 2 30 18 14 17 19 33 3 15 25 32 13 4 26 11 29 
0 10 20 9 24 22 7 21 6 1 31 5 28 23 12 16 8 27 2 30 18 14 17 19 33 3 15 32 25 11 26 4 13 29 
0 10 20 9 24 22 7 21 6 1 31 5 28 23 12 16 8 27 2 30 18 14 17 19 33 3 15 32 25 11 26 4 13 29 
0 10 20 9 24 22 7 21 6 1 31 5 28 23 16 12 8 27 2 30 18 14 17 19 33 3 15 32 13 4 26 11 25 29 
0 10 20 9 24 22 7 21 6 1 31 5 28 23 16 12 8 27 2 30 18 14 17 19 33 3 15 32 25 13 4 26 11 29 
0 10 20 9 24 22 7 21 6 1 31 5 28 23 16 12 8 27 2 30 18 14 17 33 19 3 15 32 25 11 26 4 13 29 
0 10 20 9 24 22 7 21 6 1 31 5 28 23 16 12 8 27 2 30 18 14 17 33 19 3 15 32 25 11 26 4 13 29 
0 10 20 9 24 22 7 21 6 1 31 5 28 23 16 12 8 27 2 30 18 14 17 33 19 3 15 32 25 11 26 4 13 29 
0 10 20 9 24 22 7 21 6 1 31 5 28 23 16 12 8 27 2 30 18 14 17 33 19 3 15 32 25 11 26 4 13 29 
